Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-23 00:00:00+05:30,179.89999389648438,182.6999969482422,160.25,162.35000610351562,192595137,0.0,0.0
2025-09-24 00:00:00+05:30,163.25,163.6999969482422,142.10000610351562,144.5,135960455,0.0,0.0
2025-09-25 00:00:00+05:30,145.5,153.89999389648438,145.5,149.0,158371401,0.0,0.0
2025-09-26 00:00:00+05:30,151.35000610351562,152.89999389648438,144.6999969482422,146.25,65042463,0.0,0.0
2025-09-29 00:00:00+05:30,148.6999969482422,149.60000610351562,144.1999969482422,146.64999389648438,43205955,0.0,0.0
2025-09-30 00:00:00+05:30,148.0,148.25,143.89999389648438,144.64999389648438,22474749,0.0,0.0
2025-10-01 00:00:00+05:30,144.9499969482422,153.3000030517578,144.80999755859375,152.50999450683594,63059546,0.0,0.0
2025-10-03 00:00:00+05:30,152.89999389648438,153.0,143.14999389648438,147.3800048828125,124141027,0.0,0.0
2025-10-06 00:00:00+05:30,148.0,152.99000549316406,147.3800048828125,151.99000549316406,68647669,0.0,0.0
2025-10-07 00:00:00+05:30,151.99000549316406,155.39999389648438,150.35000610351562,151.47999572753906,55385781,0.0,0.0
2025-10-08 00:00:00+05:30,151.6999969482422,152.5,148.4199981689453,148.77999877929688,45821449,0.0,0.0
2025-10-09 00:00:00+05:30,149.39999389648438,149.97999572753906,147.44000244140625,148.91000366210938,26066621,0.0,0.0
2025-10-10 00:00:00+05:30,149.10000610351562,150.7899932861328,147.83999633789062,149.6999969482422,23705398,0.0,0.0
2025-10-13 00:00:00+05:30,148.0,155.75,147.52000427246094,154.42999267578125,64933221,0.0,0.0
2025-10-14 00:00:00+05:30,155.00999450683594,157.5,152.8000030517578,154.89999389648438,52873531,0.0,0.0
2025-10-15 00:00:00+05:30,154.85000610351562,157.5,150.42999267578125,157.1300048828125,51670155,0.0,0.0
